N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
9,distance,brute,30,2.5,euclidean,0.18209261778700947
3,distance,brute,60,2.5,l1,0.2016683556278732
10,distance,ball_tree,40,3.0,cityblock,0.18112834603348646
7,distance,brute,60,2.5,l1,0.179665869100765
9,distance,ball_tree,70,2.5,l1,0.18202192970418096
1,uniform,ball_tree,20,4.5,l1,0.2557533106891094
9,uniform,brute,30,2.0,l1,0.18448929469039
5,uniform,brute,70,2.0,euclidean,0.1792068580477395
3,distance,brute,20,4.0,l2,0.19308009920521343
4,distance,kd_tree,10,2.0,manhattan,0.19035132775920557
9,uniform,ball_tree,40,2.5,l2,0.18495833639937073
2,uniform,brute,30,1.5,euclidean,0.20715490759480049
6,uniform,brute,10,2.5,cityblock,0.1824286908144552
5,uniform,kd_tree,100,1.0,manhattan,0.180616064992121
7,distance,ball_tree,70,3.0,l2,0.1806102105166658
6,uniform,kd_tree,100,3.0,l1,0.1824286908144552
3,uniform,kd_tree,40,2.0,l1,0.20367944024233517
2,distance,kd_tree,70,1.0,euclidean,0.20610013524198487
3,uniform,ball_tree,90,3.5,euclidean,0.19479352068386432
3,uniform,kd_tree,100,3.0,cityblock,0.20367944024233517
3,uniform,kd_tree,90,3.5,euclidean,0.19479352068386432
4,distance,ball_tree,30,4.5,l2,0.18292330768525192
8,distance,brute,70,1.0,euclidean,0.18175094723752072
9,uniform,brute,70,3.0,euclidean,0.18495833639937073
5,uniform,ball_tree,80,3.0,l1,0.180616064992121
8,distance,ball_tree,50,1.5,l2,0.18175094723752064
1,uniform,brute,30,1.5,l2,0.26053096207117804
8,distance,brute,20,3.0,l2,0.18175094723752064
1,distance,ball_tree,20,4.0,cityblock,0.2557533106891094
6,distance,brute,100,2.5,l2,0.1803348713056112
7,distance,ball_tree,10,4.0,l1,0.179665869100765
1,uniform,brute,60,1.0,cityblock,0.2557533106891094
5,distance,kd_tree,80,3.5,l1,0.17982133359486233
2,distance,kd_tree,20,3.0,l1,0.21492519401648655
7,uniform,brute,80,4.5,l1,0.18175342595394672
9,distance,ball_tree,70,1.0,l2,0.18209261778700947
6,uniform,kd_tree,70,4.5,manhattan,0.1824286908144552
2,uniform,kd_tree,100,2.0,l2,0.20715490759480049
8,uniform,kd_tree,10,3.0,euclidean,0.18458475358076645
7,uniform,brute,90,1.5,cityblock,0.18175342595394672
5,distance,kd_tree,100,4.0,manhattan,0.17982133359486233
4,distance,kd_tree,40,4.0,l1,0.19035132775920557
9,distance,brute,20,2.5,manhattan,0.18202192970418096
4,distance,kd_tree,40,4.5,l2,0.18292330768525192
4,uniform,kd_tree,70,1.0,l2,0.18476944638972626
9,uniform,brute,80,1.0,l1,0.18448929469039
10,uniform,brute,70,4.0,l1,0.18383320644738968
4,distance,brute,80,1.0,cityblock,0.19035132775920557
3,uniform,ball_tree,20,3.0,l1,0.20367944024233517
1,distance,kd_tree,30,4.5,manhattan,0.2557533106891094
8,uniform,kd_tree,10,2.0,l2,0.18458475358076645
5,uniform,brute,90,3.5,l1,0.180616064992121
8,distance,kd_tree,10,1.0,manhattan,0.18180274318790848
1,uniform,brute,20,2.0,euclidean,0.26053096207117804
9,distance,ball_tree,30,4.0,euclidean,0.18209261778700947
1,uniform,ball_tree,20,4.5,manhattan,0.2557533106891094
4,distance,ball_tree,40,1.5,cityblock,0.19035132775920557
8,uniform,ball_tree,40,1.5,l1,0.1843041866277603
5,uniform,ball_tree,20,3.5,manhattan,0.180616064992121
7,distance,brute,50,2.5,cityblock,0.179665869100765
7,uniform,ball_tree,60,3.0,manhattan,0.18175342595394672
8,uniform,brute,10,3.5,manhattan,0.1843041866277603
1,distance,brute,20,3.0,euclidean,0.26053096207117804
3,distance,ball_tree,20,3.0,euclidean,0.19308009920521343
5,distance,kd_tree,30,1.5,l2,0.177647527328034
2,uniform,brute,100,3.5,cityblock,0.2166515574903162
10,distance,kd_tree,20,1.0,l1,0.18112834603348646
6,uniform,ball_tree,50,1.5,manhattan,0.1824286908144552
9,uniform,brute,50,4.5,manhattan,0.18448929469039
4,uniform,ball_tree,60,4.5,cityblock,0.1914698026803621
9,uniform,ball_tree,20,2.5,manhattan,0.18448929469039
3,uniform,ball_tree,50,1.5,l2,0.19479352068386432
5,distance,brute,100,3.5,manhattan,0.17982133359486233
2,uniform,kd_tree,70,3.5,l1,0.2166515574903162
2,distance,brute,50,1.5,euclidean,0.2061001352419849
4,uniform,ball_tree,60,2.0,cityblock,0.1914698026803621
9,distance,ball_tree,10,1.5,manhattan,0.18202192970418096
7,distance,kd_tree,40,4.0,manhattan,0.179665869100765
8,distance,kd_tree,10,3.0,manhattan,0.18180274318790848
1,distance,kd_tree,20,4.5,cityblock,0.2557533106891094
4,uniform,kd_tree,80,3.5,manhattan,0.1914698026803621
6,distance,ball_tree,60,1.5,euclidean,0.1803348713056112
1,uniform,ball_tree,70,2.5,l2,0.26053096207117804
5,uniform,brute,40,4.5,l1,0.180616064992121
7,distance,ball_tree,40,2.5,l1,0.179665869100765
2,uniform,ball_tree,10,1.5,manhattan,0.2166515574903162
6,distance,brute,20,2.0,euclidean,0.1803348713056112
5,distance,brute,20,3.5,euclidean,0.1776475273280339
4,distance,kd_tree,90,2.0,l2,0.18292330768525192
8,uniform,brute,10,3.5,euclidean,0.18458475358076645
8,uniform,kd_tree,70,1.0,manhattan,0.1843041866277603
2,uniform,kd_tree,10,2.5,manhattan,0.2166515574903162
3,uniform,brute,40,3.5,cityblock,0.20367944024233517
7,uniform,kd_tree,10,4.5,l1,0.18175342595394672
1,distance,ball_tree,70,1.5,cityblock,0.2557533106891094
6,distance,kd_tree,80,3.0,cityblock,0.18057268138708882
3,distance,brute,20,3.5,cityblock,0.2016683556278732
1,uniform,kd_tree,70,1.0,manhattan,0.2557533106891094
2,uniform,ball_tree,10,4.5,euclidean,0.20715490759480049
4,uniform,ball_tree,40,2.5,cityblock,0.1914698026803621
10,uniform,ball_tree,70,2.5,cityblock,0.18383320644738968
9,uniform,brute,50,1.0,l1,0.18448929469039
1,uniform,brute,10,1.5,euclidean,0.26053096207117804
1,uniform,brute,30,3.5,l2,0.26053096207117804
8,uniform,brute,70,1.5,cityblock,0.1843041866277603
9,distance,brute,50,1.0,manhattan,0.18202192970418096
8,distance,kd_tree,20,1.0,euclidean,0.18175094723752064
7,distance,kd_tree,10,1.5,l1,0.179665869100765
7,uniform,ball_tree,60,2.5,l1,0.18175342595394672
7,uniform,ball_tree,100,2.5,cityblock,0.18175342595394672
9,uniform,ball_tree,90,4.5,l2,0.18495833639937073
5,distance,brute,50,3.0,l2,0.177647527328034
9,uniform,kd_tree,70,1.0,l2,0.18495833639937073
8,uniform,brute,40,2.0,cityblock,0.1843041866277603
6,distance,ball_tree,40,1.0,l2,0.1803348713056112
9,distance,ball_tree,20,4.0,l1,0.18202192970418096
8,uniform,kd_tree,100,3.5,euclidean,0.18458475358076645
1,distance,brute,40,4.5,manhattan,0.2557533106891094
10,uniform,ball_tree,100,2.5,euclidean,0.18613487103527623
8,uniform,ball_tree,50,2.0,l1,0.1843041866277603
10,distance,kd_tree,90,3.5,manhattan,0.18112834603348646
10,distance,kd_tree,10,1.5,cityblock,0.18112834603348646
3,distance,ball_tree,90,3.5,l2,0.19308009920521343
5,distance,brute,80,3.0,cityblock,0.17982133359486233
3,distance,ball_tree,30,2.0,l2,0.19308009920521343
5,distance,ball_tree,90,2.0,cityblock,0.17982133359486233
4,uniform,ball_tree,10,4.5,l1,0.1914698026803621
1,distance,kd_tree,70,1.5,cityblock,0.2557533106891094
6,distance,kd_tree,80,4.0,l2,0.1803348713056112
2,distance,ball_tree,20,3.5,manhattan,0.21492519401648655
6,uniform,ball_tree,40,2.5,l1,0.1824286908144552
6,distance,kd_tree,80,1.5,cityblock,0.18057268138708882
4,distance,ball_tree,20,2.0,cityblock,0.19035132775920557
4,uniform,ball_tree,70,4.0,cityblock,0.1914698026803621
3,uniform,brute,50,1.5,manhattan,0.20367944024233517
6,uniform,ball_tree,40,4.0,manhattan,0.1824286908144552
9,distance,brute,60,3.0,cityblock,0.18202192970418096
1,distance,kd_tree,60,1.5,manhattan,0.2557533106891094
10,uniform,kd_tree,10,4.5,euclidean,0.18613487103527623
7,uniform,ball_tree,10,4.0,l1,0.18175342595394672
9,distance,kd_tree,10,1.0,l1,0.18202192970418096
8,distance,brute,100,2.5,l1,0.18180274318790848
1,distance,ball_tree,90,1.0,manhattan,0.2557533106891094
5,uniform,kd_tree,70,2.5,manhattan,0.180616064992121
6,distance,brute,50,3.5,euclidean,0.1803348713056112
1,distance,kd_tree,60,3.0,l2,0.26053096207117804
6,distance,brute,70,1.0,manhattan,0.18057268138708882
7,distance,kd_tree,40,1.0,l1,0.179665869100765
10,distance,kd_tree,30,1.5,l2,0.18316508962232292
9,uniform,ball_tree,80,1.5,manhattan,0.18448929469039
1,distance,brute,20,3.0,l1,0.2557533106891094
8,distance,ball_tree,90,4.0,l1,0.18180274318790848
4,uniform,kd_tree,10,3.5,manhattan,0.1914698026803621
9,uniform,ball_tree,80,1.5,l2,0.18495833639937073
2,uniform,ball_tree,50,1.5,l1,0.2166515574903162
3,uniform,kd_tree,60,4.5,l1,0.20367944024233517
6,distance,ball_tree,100,2.0,l2,0.1803348713056112
8,distance,kd_tree,80,4.0,cityblock,0.18180274318790848
10,distance,kd_tree,30,3.5,cityblock,0.18112834603348646
5,distance,ball_tree,40,1.5,cityblock,0.17982133359486233
5,uniform,kd_tree,90,1.0,manhattan,0.180616064992121
4,uniform,brute,90,4.5,euclidean,0.18476944638972626
7,uniform,brute,10,4.5,l1,0.18175342595394672
1,uniform,kd_tree,90,1.0,l1,0.2557533106891094
3,distance,ball_tree,50,1.0,l1,0.2016683556278732
7,distance,brute,60,3.5,euclidean,0.18061021051666581
8,uniform,ball_tree,40,1.0,cityblock,0.1843041866277603
5,uniform,brute,70,3.0,euclidean,0.1792068580477395
9,uniform,kd_tree,80,4.0,manhattan,0.18448929469039
8,uniform,ball_tree,60,4.0,l2,0.18458475358076645
4,uniform,brute,20,1.5,l2,0.18476944638972626
1,uniform,ball_tree,90,2.0,l1,0.2557533106891094
5,uniform,brute,40,2.0,l1,0.180616064992121
7,distance,brute,30,4.0,l2,0.1806102105166658
4,distance,brute,30,2.0,l1,0.19035132775920557
9,distance,kd_tree,40,2.5,l2,0.18209261778700947
5,uniform,brute,10,3.0,cityblock,0.180616064992121
6,uniform,kd_tree,10,4.5,euclidean,0.18289699444316
8,uniform,kd_tree,100,1.5,l2,0.18458475358076645
6,uniform,brute,50,4.5,l1,0.1824286908144552
5,uniform,ball_tree,10,2.0,cityblock,0.180616064992121
8,distance,kd_tree,20,1.0,manhattan,0.18180274318790848
5,distance,kd_tree,10,4.5,euclidean,0.177647527328034
2,distance,kd_tree,40,2.5,l1,0.21492519401648655
6,distance,kd_tree,10,4.0,l1,0.18057268138708882
3,distance,brute,40,2.5,cityblock,0.2016683556278732
2,uniform,brute,90,4.0,manhattan,0.2166515574903162
10,uniform,ball_tree,50,3.0,l1,0.18383320644738968
4,uniform,kd_tree,70,3.5,l1,0.1914698026803621
9,uniform,kd_tree,80,3.5,cityblock,0.18448929469039
6,distance,kd_tree,70,2.0,cityblock,0.18057268138708882
7,uniform,ball_tree,90,2.5,cityblock,0.18175342595394672
4,uniform,ball_tree,70,4.5,manhattan,0.1914698026803621
4,uniform,ball_tree,20,1.5,cityblock,0.1914698026803621
3,uniform,ball_tree,90,2.0,manhattan,0.20367944024233517
9,uniform,ball_tree,100,4.0,cityblock,0.18448929469039
2,distance,kd_tree,10,3.0,euclidean,0.20610013524198487
4,uniform,brute,100,1.5,l2,0.18476944638972626
4,uniform,ball_tree,30,1.5,l2,0.18476944638972626
2,uniform,kd_tree,60,3.5,l2,0.20715490759480049
10,distance,ball_tree,40,3.0,l2,0.18316508962232292
4,uniform,brute,80,3.5,l2,0.18476944638972626
9,distance,ball_tree,70,4.5,l2,0.18209261778700947
9,distance,ball_tree,90,1.5,l2,0.18209261778700947
6,uniform,kd_tree,80,1.0,euclidean,0.18289699444316
7,distance,ball_tree,50,1.5,cityblock,0.179665869100765
9,uniform,kd_tree,70,3.0,manhattan,0.18448929469039
2,uniform,brute,80,2.0,euclidean,0.20715490759480049
3,distance,ball_tree,90,1.0,cityblock,0.2016683556278732
10,uniform,brute,10,1.5,manhattan,0.18383320644738968
8,uniform,kd_tree,80,4.5,manhattan,0.1843041866277603
10,uniform,ball_tree,70,1.5,l1,0.18383320644738968
8,uniform,brute,80,2.5,cityblock,0.1843041866277603
2,uniform,kd_tree,40,3.0,l2,0.20715490759480049
7,uniform,brute,90,1.0,l1,0.18175342595394672
4,uniform,brute,100,4.0,euclidean,0.18476944638972626
3,uniform,brute,70,3.0,l1,0.20367944024233517
6,uniform,ball_tree,40,2.5,l2,0.18289699444316
2,distance,ball_tree,10,2.0,manhattan,0.21492519401648655
2,distance,kd_tree,50,1.0,manhattan,0.21492519401648655
10,distance,kd_tree,80,4.0,cityblock,0.18112834603348646
7,distance,ball_tree,50,2.5,l2,0.1806102105166658
2,uniform,brute,30,4.5,l1,0.2166515574903162
9,distance,ball_tree,40,2.0,l1,0.18202192970418096
3,uniform,brute,20,4.5,manhattan,0.20367944024233517
2,distance,ball_tree,80,3.0,manhattan,0.21492519401648655
1,uniform,ball_tree,50,4.5,l2,0.26053096207117804
4,distance,brute,80,3.0,cityblock,0.19035132775920557
7,uniform,brute,30,1.0,euclidean,0.1830927018416247
4,distance,ball_tree,10,2.5,l2,0.18292330768525192
7,uniform,ball_tree,80,3.5,l1,0.18175342595394672
2,uniform,brute,60,4.5,l1,0.2166515574903162
2,uniform,brute,10,3.5,l2,0.20715490759480049
9,uniform,brute,70,1.0,l2,0.18495833639937073
5,distance,brute,70,4.5,l2,0.177647527328034
7,uniform,ball_tree,80,4.5,l1,0.18175342595394672
8,distance,ball_tree,80,3.5,euclidean,0.18175094723752064
2,uniform,ball_tree,80,3.5,manhattan,0.2166515574903162
6,distance,ball_tree,80,3.0,l2,0.1803348713056112
3,uniform,ball_tree,80,2.5,cityblock,0.20367944024233517
1,uniform,brute,10,1.5,manhattan,0.2557533106891094
2,uniform,kd_tree,50,3.0,cityblock,0.2166515574903162
4,distance,ball_tree,50,1.5,cityblock,0.19035132775920557
5,uniform,ball_tree,20,1.0,l1,0.180616064992121
3,distance,ball_tree,20,3.0,manhattan,0.2016683556278732
10,distance,brute,10,3.0,cityblock,0.18112834603348646
7,distance,kd_tree,30,2.5,euclidean,0.1806102105166658
8,distance,kd_tree,10,1.5,l1,0.18180274318790848
8,uniform,brute,50,1.0,l1,0.1843041866277603
5,distance,ball_tree,40,2.0,l1,0.17982133359486233
10,distance,brute,70,2.0,l1,0.18112834603348646
8,uniform,kd_tree,50,2.0,l2,0.18458475358076645
3,distance,ball_tree,60,4.5,manhattan,0.2016683556278732
3,distance,brute,30,4.0,euclidean,0.1930800992052134
5,uniform,brute,20,1.5,l1,0.180616064992121
4,distance,ball_tree,90,1.5,l1,0.19035132775920557
5,uniform,brute,90,4.0,manhattan,0.180616064992121
4,uniform,brute,20,2.5,euclidean,0.18476944638972626
7,uniform,brute,40,3.5,euclidean,0.1830927018416247
10,uniform,kd_tree,10,2.5,euclidean,0.18613487103527623
6,uniform,brute,60,3.5,l2,0.18289699444316
4,uniform,brute,50,4.0,l1,0.1914698026803621
10,distance,ball_tree,60,3.5,l2,0.18316508962232292
1,uniform,ball_tree,30,3.5,l1,0.2557533106891094
5,uniform,brute,90,3.5,cityblock,0.180616064992121
3,distance,brute,40,3.5,l1,0.2016683556278732
4,distance,kd_tree,40,4.5,l1,0.19035132775920557
2,uniform,brute,40,2.0,l1,0.2166515574903162
4,distance,kd_tree,30,2.5,cityblock,0.19035132775920557
9,uniform,ball_tree,50,4.5,cityblock,0.18448929469039
1,uniform,kd_tree,60,3.0,l1,0.2557533106891094
9,distance,kd_tree,30,1.0,euclidean,0.18209261778700947
5,uniform,kd_tree,50,4.5,cityblock,0.180616064992121
9,distance,ball_tree,10,2.0,l1,0.18202192970418096
5,uniform,ball_tree,20,4.5,cityblock,0.180616064992121
7,uniform,ball_tree,20,3.5,cityblock,0.18175342595394672
5,uniform,ball_tree,10,2.0,manhattan,0.180616064992121
6,distance,brute,90,2.0,l2,0.1803348713056112
7,distance,ball_tree,20,4.0,euclidean,0.1806102105166658
6,distance,kd_tree,30,2.0,cityblock,0.18057268138708882
10,distance,ball_tree,40,1.5,manhattan,0.18112834603348646
7,distance,kd_tree,10,3.5,l2,0.1806102105166658
1,distance,brute,60,1.5,l2,0.26053096207117804
10,distance,kd_tree,70,3.5,euclidean,0.18316508962232292
2,uniform,brute,60,1.0,l2,0.20715490759480049
1,uniform,brute,90,2.5,l2,0.26053096207117804
2,distance,ball_tree,90,3.5,manhattan,0.21492519401648655
4,uniform,kd_tree,50,1.0,l2,0.18476944638972626
7,uniform,brute,50,3.5,cityblock,0.18175342595394672
7,distance,ball_tree,30,1.5,cityblock,0.179665869100765
10,uniform,brute,100,3.5,l1,0.18383320644738968
9,uniform,kd_tree,30,3.0,manhattan,0.18448929469039
2,uniform,brute,20,2.5,euclidean,0.20715490759480049
7,distance,kd_tree,100,1.5,euclidean,0.1806102105166658
6,distance,kd_tree,20,1.5,euclidean,0.1803348713056112
4,uniform,kd_tree,90,1.5,l1,0.1914698026803621
9,uniform,brute,100,2.0,euclidean,0.18495833639937073
1,distance,ball_tree,100,3.0,cityblock,0.2557533106891094
4,distance,ball_tree,10,1.0,euclidean,0.18292330768525192
7,uniform,kd_tree,30,3.5,l2,0.1830927018416247
7,uniform,brute,20,2.5,cityblock,0.18175342595394672
4,uniform,kd_tree,100,4.0,cityblock,0.1914698026803621
9,distance,brute,10,4.0,l2,0.18209261778700947
4,uniform,kd_tree,30,1.0,euclidean,0.18476944638972626
6,distance,ball_tree,100,3.0,l2,0.1803348713056112
7,distance,brute,60,1.0,l2,0.1806102105166658
10,uniform,ball_tree,60,1.0,euclidean,0.18613487103527623
9,uniform,ball_tree,10,4.5,euclidean,0.18495833639937073
10,uniform,brute,10,4.5,manhattan,0.18383320644738968
7,distance,kd_tree,60,1.5,manhattan,0.179665869100765
1,uniform,kd_tree,50,2.0,cityblock,0.2557533106891094
2,distance,brute,20,1.5,euclidean,0.2061001352419849
7,distance,brute,10,1.0,l2,0.1806102105166658
8,distance,brute,100,2.5,manhattan,0.18180274318790848
8,uniform,ball_tree,50,4.0,euclidean,0.18458475358076645
3,distance,brute,40,2.5,manhattan,0.2016683556278732
1,distance,kd_tree,70,3.5,manhattan,0.2557533106891094
5,uniform,brute,10,4.0,l2,0.1792068580477395
10,uniform,ball_tree,30,3.5,l2,0.18613487103527623
8,uniform,ball_tree,10,2.0,l1,0.1843041866277603
7,uniform,kd_tree,30,3.0,cityblock,0.18175342595394672
7,uniform,kd_tree,70,3.0,l2,0.1830927018416247
6,uniform,ball_tree,80,3.5,l2,0.18289699444316
1,uniform,kd_tree,10,1.0,cityblock,0.2557533106891094
6,uniform,brute,30,4.0,l1,0.1824286908144552
3,uniform,kd_tree,90,1.0,euclidean,0.19479352068386432
6,distance,ball_tree,90,1.5,euclidean,0.1803348713056112
10,distance,brute,60,1.0,manhattan,0.18112834603348646
10,uniform,brute,50,4.0,l1,0.18383320644738968
7,distance,kd_tree,50,2.5,l1,0.179665869100765
9,distance,ball_tree,70,1.0,manhattan,0.18202192970418096
3,uniform,ball_tree,40,4.5,manhattan,0.20367944024233517
7,distance,ball_tree,50,1.5,l2,0.1806102105166658
7,distance,brute,10,2.5,euclidean,0.18061021051666581
4,uniform,brute,90,1.0,manhattan,0.1914698026803621
10,uniform,ball_tree,20,4.0,l1,0.18383320644738968
3,distance,brute,80,2.0,l1,0.2016683556278732
5,distance,ball_tree,10,2.0,l1,0.17982133359486233
9,distance,ball_tree,80,3.5,l2,0.18209261778700947
8,distance,brute,60,3.5,manhattan,0.18180274318790848
3,distance,kd_tree,100,3.0,l1,0.2016683556278732
1,distance,brute,80,4.0,cityblock,0.2557533106891094
4,uniform,ball_tree,90,1.0,euclidean,0.18476944638972626
9,uniform,ball_tree,100,1.5,manhattan,0.18448929469039
10,uniform,kd_tree,20,3.0,manhattan,0.18383320644738968
2,distance,kd_tree,60,2.5,l2,0.20610013524198487
3,uniform,kd_tree,100,3.5,l2,0.19479352068386432
2,distance,brute,40,1.0,l1,0.21492519401648655
5,distance,ball_tree,40,1.5,manhattan,0.17982133359486233
4,distance,ball_tree,80,4.0,l1,0.19035132775920557
5,distance,kd_tree,70,4.5,manhattan,0.17982133359486233
2,distance,kd_tree,20,2.5,cityblock,0.21492519401648655
2,distance,brute,90,4.0,manhattan,0.21492519401648655
3,uniform,kd_tree,30,3.5,euclidean,0.19479352068386432
6,distance,brute,90,1.0,cityblock,0.18057268138708882
1,uniform,brute,50,3.5,l1,0.2557533106891094
5,distance,kd_tree,100,3.5,l1,0.17982133359486233
1,uniform,kd_tree,80,3.0,euclidean,0.26053096207117804
6,distance,kd_tree,90,4.5,manhattan,0.18057268138708882
10,uniform,ball_tree,20,2.5,l1,0.18383320644738968
4,distance,brute,40,2.0,l1,0.19035132775920557
9,uniform,brute,90,4.0,euclidean,0.18495833639937073
4,uniform,brute,60,4.0,euclidean,0.18476944638972626
9,uniform,brute,90,4.0,manhattan,0.18448929469039
2,distance,kd_tree,10,3.5,euclidean,0.20610013524198487
5,distance,ball_tree,90,2.5,l1,0.17982133359486233
2,uniform,ball_tree,50,4.0,manhattan,0.2166515574903162
4,distance,brute,90,4.5,euclidean,0.18292330768525192
3,uniform,kd_tree,50,4.5,cityblock,0.20367944024233517
10,uniform,brute,40,2.5,l1,0.18383320644738968
2,distance,ball_tree,60,4.5,cityblock,0.21492519401648655
7,distance,brute,10,2.0,l1,0.179665869100765
8,uniform,ball_tree,20,1.5,l2,0.18458475358076645
7,uniform,kd_tree,20,2.0,manhattan,0.18175342595394672
8,uniform,kd_tree,90,3.5,l1,0.1843041866277603
4,distance,brute,40,3.5,cityblock,0.19035132775920557
4,distance,brute,80,3.0,l2,0.18292330768525192
6,distance,brute,50,4.5,euclidean,0.1803348713056112
2,distance,ball_tree,70,1.5,cityblock,0.21492519401648655
7,distance,kd_tree,80,1.5,l2,0.1806102105166658
5,uniform,brute,80,1.0,manhattan,0.180616064992121
10,uniform,ball_tree,90,4.5,cityblock,0.18383320644738968
4,distance,ball_tree,80,3.5,manhattan,0.19035132775920557
4,uniform,kd_tree,40,3.0,euclidean,0.18476944638972626
6,distance,ball_tree,70,3.0,l1,0.18057268138708882
2,distance,brute,10,4.0,manhattan,0.21492519401648655
8,uniform,kd_tree,30,3.5,manhattan,0.1843041866277603
5,distance,kd_tree,20,2.5,l2,0.177647527328034
2,uniform,kd_tree,50,4.0,l2,0.20715490759480049
7,uniform,ball_tree,100,2.0,l1,0.18175342595394672
5,distance,brute,70,4.0,l2,0.177647527328034
5,uniform,kd_tree,50,2.5,euclidean,0.1792068580477395
2,distance,ball_tree,80,4.5,manhattan,0.21492519401648655
9,uniform,kd_tree,80,4.5,manhattan,0.18448929469039
5,uniform,ball_tree,100,1.5,l1,0.180616064992121
2,uniform,brute,90,1.0,l1,0.2166515574903162
6,uniform,brute,70,4.0,l1,0.1824286908144552
6,uniform,brute,10,4.0,euclidean,0.18289699444316
5,uniform,ball_tree,10,3.5,euclidean,0.1792068580477395
1,distance,kd_tree,100,3.5,cityblock,0.2557533106891094
4,distance,ball_tree,80,4.5,euclidean,0.18292330768525192
9,uniform,ball_tree,80,4.0,l2,0.18495833639937073
8,distance,brute,50,1.5,l2,0.18175094723752064
2,distance,ball_tree,70,2.0,cityblock,0.21492519401648655
9,distance,kd_tree,100,3.5,l2,0.18209261778700947
2,distance,ball_tree,60,2.5,l1,0.21492519401648655
7,uniform,brute,80,3.0,cityblock,0.18175342595394672
7,distance,ball_tree,20,2.0,cityblock,0.179665869100765
4,uniform,ball_tree,100,4.5,cityblock,0.1914698026803621
9,distance,brute,100,4.0,l2,0.18209261778700947
8,uniform,ball_tree,60,1.5,l1,0.1843041866277603
1,uniform,brute,30,2.0,manhattan,0.2557533106891094
5,distance,brute,30,1.5,euclidean,0.1776475273280339
3,uniform,ball_tree,80,3.5,l1,0.20367944024233517
6,uniform,ball_tree,70,3.5,manhattan,0.1824286908144552
10,distance,kd_tree,10,3.0,manhattan,0.18112834603348646
7,distance,ball_tree,80,3.5,euclidean,0.1806102105166658
6,uniform,brute,90,2.5,manhattan,0.1824286908144552
2,uniform,ball_tree,100,4.0,euclidean,0.20715490759480049
10,uniform,brute,90,2.5,cityblock,0.18383320644738968
9,distance,kd_tree,60,1.0,manhattan,0.18202192970418096
7,uniform,brute,10,2.5,euclidean,0.1830927018416247
9,distance,kd_tree,60,2.0,euclidean,0.18209261778700947
10,distance,ball_tree,10,3.5,manhattan,0.18112834603348646
10,uniform,brute,60,3.0,l2,0.18613487103527623
4,distance,ball_tree,30,2.5,l2,0.18292330768525192
9,uniform,ball_tree,80,4.0,l1,0.18448929469039
2,distance,kd_tree,50,1.0,euclidean,0.20610013524198487
10,distance,brute,20,1.0,l2,0.18316508962232292
1,distance,kd_tree,70,1.0,manhattan,0.2557533106891094
10,uniform,kd_tree,80,4.5,l1,0.18383320644738968
6,distance,brute,50,1.0,manhattan,0.18057268138708882
6,uniform,ball_tree,20,2.0,cityblock,0.1824286908144552
7,distance,brute,100,2.0,l2,0.1806102105166658
6,uniform,brute,50,1.5,euclidean,0.18289699444316
1,uniform,ball_tree,40,4.0,l2,0.26053096207117804
9,uniform,brute,20,2.5,euclidean,0.18495833639937073
7,distance,ball_tree,100,1.0,cityblock,0.179665869100765
7,uniform,ball_tree,20,2.0,cityblock,0.18175342595394672
10,uniform,ball_tree,40,4.0,l2,0.18613487103527623
8,distance,ball_tree,50,3.5,l2,0.18175094723752064
2,uniform,kd_tree,50,2.0,manhattan,0.2166515574903162
10,uniform,brute,60,4.5,euclidean,0.18613487103527623
10,distance,brute,30,2.5,manhattan,0.18112834603348646
2,uniform,brute,70,1.0,cityblock,0.2166515574903162
5,uniform,ball_tree,20,2.5,manhattan,0.180616064992121
10,distance,kd_tree,40,2.5,l2,0.18316508962232292
5,uniform,kd_tree,20,2.0,manhattan,0.180616064992121
10,uniform,brute,20,1.0,manhattan,0.18383320644738968
8,uniform,ball_tree,90,3.5,l1,0.1843041866277603
1,distance,ball_tree,90,3.5,manhattan,0.2557533106891094
9,uniform,ball_tree,10,1.0,l1,0.18448929469039
6,distance,kd_tree,30,3.5,cityblock,0.18057268138708882
7,uniform,brute,30,4.0,l2,0.1830927018416247
10,distance,brute,30,4.0,cityblock,0.18112834603348646
4,distance,ball_tree,50,4.5,l1,0.19035132775920557
9,uniform,brute,100,2.0,l1,0.18448929469039
7,uniform,ball_tree,50,2.0,l1,0.18175342595394672
7,uniform,ball_tree,20,3.5,euclidean,0.1830927018416247
9,uniform,brute,100,3.5,l1,0.18448929469039
6,uniform,ball_tree,40,3.5,cityblock,0.1824286908144552
1,uniform,ball_tree,30,4.0,l1,0.2557533106891094
10,distance,ball_tree,60,4.0,l2,0.18316508962232292
9,uniform,brute,80,3.0,l1,0.18448929469039
9,distance,ball_tree,50,1.5,euclidean,0.18209261778700947
1,uniform,kd_tree,50,4.0,cityblock,0.2557533106891094
9,uniform,ball_tree,30,1.5,l1,0.18448929469039
8,distance,kd_tree,80,3.5,cityblock,0.18180274318790848
8,distance,brute,10,2.0,cityblock,0.18180274318790848
6,uniform,ball_tree,30,4.0,l2,0.18289699444316
7,distance,kd_tree,20,1.0,l2,0.1806102105166658
7,uniform,ball_tree,40,4.5,euclidean,0.1830927018416247
1,uniform,ball_tree,50,1.5,l2,0.26053096207117804
